"","Airradians_TranscriptID","Airradians_NCBI_refseq","Airradians_gene_id","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"781","rna-XM_069257438.1","NC_091135.1","LOC138315989","XM_022488614.1","LOC111137237","trafficking protein particle complex subunit 2-like protein","GO:0005622;GO:0016192",105.145955084888,0.308808193146633,0.218592271994705,1.4127132232475,0.15774006195401,0.552678037654016,92.7712854935155,157.209611009968,95.6784595986219,44.7286019369559,58.9846662161367,76.8259935284412,118.224378389797,134.729448598015,46.4553723301946,115.010509677574,106.345470694464,94.5060787881259,123.007626538506,99.5710405056357,131.121083836831,129.259217752819,84.2627355050763,131.736286175599,146.48177114717,116.009463974313
"935","rna-XM_069259267.1","NC_091136.1","LOC138317528","XM_022471937.1","LOC111126975","signal recognition particle receptor subunit alpha-like","GO:0003924;GO:0005737;GO:0005783;GO:0006605;GO:0032991;GO:0043167",138.496446720544,0.277874396890862,0.196735899955982,1.41242344154287,0.157825318244385,0.552678037654016,56.3673633378322,149.283076001062,139.168668507086,50.2055736027055,173.342692553545,145.969387704038,157.27096207817,130.824247189377,120.959271350318,128.92307133212,167.698626864347,184.123912121694,173.420588234615,128.506214669667,162.704994542053,169.031284753686,128.266608491061,122.38725941475,132.447589480376,149.027542182386
"1246","rna-XM_069262387.1","NC_091136.1","LOC138319317","XM_022433377.1","LOC111101087","peptidoglycan-recognition protein SC2-like","GO:0002376;GO:0005618;GO:0006950;GO:0009056;GO:0009058;GO:0016810;GO:0043167;GO:0071554",96.332249767435,-0.39899261045093,0.283915494616356,-1.40532171725983,0.159925633291543,0.552678037654016,100.991525980283,71.3388150801533,139.168668507086,162.483492750574,103.524108052811,88.3498925577074,90.0240679481939,64.435823242529,186.698005779839,89.0403945890899,32.7216832906042,76.5825121214124,30.2477770176654,87.6565570263288,82.309585474215,92.1988825929196,117.031577090384,51.8446029465259,135.956134897074,124.040888403303
"1360","rna-XM_069263822.1","NC_091137.1","LOC138320674","XM_022447206.1","LOC111110631","ATP-binding cassette sub-family F member 1-like","GO:0016887;GO:0043167",332.897605564823,0.227919772366669,0.161224053894289,1.41368342292218,0.157454874745444,0.552678037654016,243.084254394401,303.850508674727,249.34386440853,320.402842446357,278.070569304645,334.193071848719,348.165371221328,315.345013747528,288.373915030831,385.841709886056,283.587921851903,478.233346970947,400.278915867105,202.546219148216,377.092752056287,456.474859896318,279.939532400198,284.720360444036,292.086405940166,536.320675758168
"1769","rna-XM_069268175.1","NC_091138.1","LOC138323519","XM_022461524.1","LOC111120649","prefoldin subunit 1-like","GO:0006457;GO:0032991;GO:0051082",196.524143990485,0.266342206379559,0.187378264578741,1.42141462873692,0.155196256155474,0.552678037654016,189.065531195645,170.420502691477,126.604830377974,292.10515550665,131.210788113447,166.136211005254,154.017080104139,188.425967966789,138.489600531524,226.311002913937,291.768342674554,237.079904546074,232.907883036023,247.651049462735,123.464378211322,206.995530527241,284.620795483813,160.633277981859,138.587543959598,223.987503519634
"1826","rna-XM_069268544.1","NC_091138.1","LOC138323739","XM_022461353.1","LOC111120551","testis-expressed protein 47-like","GO:0007165;GO:0043167",99.2352171867789,0.354112667694385,0.25214217207209,1.40441666217241,0.16019481207259,0.552678037654016,76.3308045199811,23.7796050267178,83.1146214695099,155.180863862908,111.950488940831,96.0324919105515,90.0240679481939,91.7722331029958,93.7872611194495,48.230213735757,107.708874164906,101.023739394204,157.28844049186,81.6993152866754,134.949436649585,90.3910613656075,58.0476622368304,124.93699398589,121.92195323028,136.534215292845
"2207","rna-XM_069272935.1","NC_091134.1","LOC138326970","XM_022464298.1","LOC111122517","calmodulin-4-like","GO:0043167",393.904750699583,-0.402579120274592,0.285640838314693,-1.40938922686912,0.15872010783723,0.552678037654016,534.315631639868,454.45467384394,355.653263962554,315.838699391566,252.791426640586,255.446428482067,501.09782400079,817.163394757526,280.485266899288,717.888181374537,327.216832906042,275.371160606781,313.568621749798,693.593145402505,223.95863954612,374.218994053615,542.090265082658,151.28425122101,207.881315939398,283.776996491011
"2219","rna-XM_069273047.1","NC_091140.1","LOC138327058","XM_022467896.1","LOC111124746","septin-11-like","GO:0043167",224.172866975682,-0.189670627039335,0.134440390845943,-1.41081579610015,0.158298935590856,0.552678037654016,256.001775159321,195.521196886346,241.612271713692,188.955522468365,238.346202261124,183.422059549153,285.25698639006,260.672194026594,248.054157914058,288.453778304239,309.492587790298,294.109434849254,204.676624486202,168.504837778768,200.031434466406,177.166480276591,195.676796895122,176.781596932416,183.321498022507,187.39990334312
"2379","rna-XM_069275399.1","NC_091140.1","LOC138328545","XM_022464541.1","LOC111122677","vacuolar ATPase assembly integral membrane protein vma21-like","GO:0065003",117.660588939492,0.568162535941785,0.403265556911102,1.40890419775432,0.158863498146599,0.552678037654016,0,140.035451824005,93.7455614249124,83.980232208162,108.339182845965,114.278665373556,101.954968519641,97.630035215953,76.256931938244,131.705583663029,155.42799563037,147.462071212507,119.982848836739,110.634489450706,99.5371731316088,159.992178617125,72.0914514876764,265.172395398624,146.48177114717,128.502790863854
"2481","rna-XM_069276876.1","NC_091141.1","LOC138329652","XM_022465432.1","LOC111123204","B-cell lymphoma 6 protein homolog","GO:0003674",150.070501314125,0.28732474823869,0.202191858483136,1.42105003828655,0.155302213081142,0.552678037654016,58.7160034769085,183.631394372987,118.873237683136,218.16603801903,123.988175923716,149.81068738046,122.562887688505,110.321939794027,109.564557382534,155.820690530907,177.242451157439,219.971045455121,160.313218193626,198.291046477035,120.593113601757,133.778770821099,227.509385863706,105.389028940479,160.515952813965,146.350400706056
"2561","rna-XM_069278072.1","NC_091141.1","LOC138330444","XM_022453496.1","LOC111114913","catenin delta-2-like","GO:0003674;GO:0005575;GO:0007010;GO:0007155;GO:0009790",125.5472763941,0.225179410226309,0.159918106435572,1.40809202438268,0.159103822393241,0.552678037654016,108.037446397512,47.5592100534356,121.772584943701,142.401263309492,145.656012492909,99.8737915869736,142.086179532692,98.6063355681125,125.341853645619,124.285550780605,171.788837275672,147.462071212507,130.065441175961,117.442765724596,135.906524852774,148.241340639596,90.8165038221378,135.985843794166,149.113180209694,128.502790863854
"2613","rna-XM_069278914.1","NC_091142.1","LOC138331351","XM_022486614.1","LOC111136039","serine/threonine-protein phosphatase alpha-2 isoform-like","GO:0005737;GO:0006464;GO:0016791;GO:0032991",793.042492592859,0.191002546272397,0.135403108329855,1.4106215775128,0.158356225775189,0.552678037654016,561.324993239246,775.47934170463,737.400653270187,1236.88276784847,594.661736954522,776.902859556362,733.208071481676,563.325303196049,723.126078724727,702.120611499386,920.297342548243,841.592925759776,837.863423389331,688.486938197088,914.019234045061,978.031283975873,678.783147124226,1002.04568645826,940.29017167525,655.007281208811
"2777","rna-XM_069280907.1","NC_091134.1","LOC138332895","XM_022437282.1","LOC111103801","cell division cycle 5-like protein","GO:0003677",146.146317224861,0.561293954390559,0.398074450785773,1.41002255553603,0.158533022881494,0.552678037654016,0,146.64089766476,144.00091394136,108.626604704036,114.358026337408,129.643864079245,131.239906285921,117.156042259144,92.0342282013289,196.63087138424,238.595607327322,149.906193939786,120.991108070662,114.889662121887,196.203081653652,206.091619913585,189.12302857806,214.177703975812,137.710407605424,174.906576453579
"2780","rna-XM_069280958.1","NC_091143.1","LOC138332923","XM_022477874.1","LOC111130682","galectin-4-like","GO:0003674",323.090879798023,0.47224495968372,0.336349799444643,1.40402925901385,0.160310136988012,0.552678037654016,173.799370291649,708.103794128929,116.940339509427,105.888118871161,160.101236872371,266.010002592228,291.764750338122,225.525381348851,271.720102308685,387.696718106662,470.374197302435,317.735954546285,438.592766756148,443.388992337061,431.646779638034,254.902793051013,161.971702693091,661.231165449134,426.288268128891,148.135161690276
"2914","rna-XM_069282336.1","NC_091143.1","LOC138333764","XM_022477022.1","LOC111130235","uncharacterized","GO:0008168",853.397711202569,-0.429323575595205,0.30458190781397,-1.40955048406035,0.158672456696809,0.552678037654016,1092.1176646705,1257.67688807974,901.696998035497,842.540807914495,521.231846358923,740.410512630352,656.199531429606,1327.76847893696,1321.7868202629,1133.41002279029,470.374197302435,514.080480304375,216.775735293269,394.028989351362,965.701997017243,606.524021763226,820.15729224941,389.259477860801,1566.56552855597,1329.64693324404
"3104","rna-XM_069284854.1","NC_091144.1","LOC138335692","XM_022479966.1",NA,NA,NA,159.497433812828,-1.47782599209405,1.05027376468049,-1.40708645858979,0.159401752998879,0.552678037654016,293.580017384543,248.364763612386,245.478068061111,154.26803525195,83.0600401819068,236.239930099957,277.664595117321,301.676808817295,228.770795814732,278.251233090906,0,0,0,192.333804737382,139.734877665528,0,160.099197459645,0,272.789406148323,77.6371028135784
"3262","rna-XR_011209436.1","NC_091141.1","LOC138329289","XM_022489450.1","LOC111137796","myelin expression factor 2-like","GO:0003674",84.2733026814842,0.502230649877628,0.357034332287479,1.40667326489274,0.15952429693952,0.552678037654016,88.0740052153628,55.4857450623415,68.6178851666884,78.5032605424123,0,83.5482679621798,85.6855586494858,76.1514274684433,81.5160306926056,79.7653534860597,57.2629457585574,154.794439394344,97.8011456904514,106.379316779525,101.451349537986,82.2558658427028,104.860293072984,80.7415947527863,102.624953438437,99.9466151163308
"404","rna-XM_069250964.1","NC_091148.1","LOC138309744","XM_022483582.1",NA,NA,NA,3673.06203636078,-0.162926766766785,0.116221062242372,-1.40186953744245,0.160954208600079,0.553928803802228,4151.22144581743,4754.5999161754,3224.0741537475,3755.37690548238,3530.65359208019,3433.16158580222,3001.16380738136,3985.2580375152,4162.57666407725,4806.32629959025,2854.96686710522,3572.49271970631,3178.03310532271,3962.41679140376,3011.95657543435,2624.95642205724,4832.93600752449,2951.74272185712,4056.75563805786,3610.57147107745
"3215","rna-XM_069286200.1","NC_091145.1","LOC138336670","XM_022463707.1","LOC111122121","glutathione S-transferase-like","GO:0003674",487.397082525397,0.455386020092097,0.324935861514861,1.40146433197331,0.161075266364755,0.553928803802228,218.4235329341,1064.7978695297,211.652350021194,240.073924682028,440.579343573593,282.335526217021,242.956520727656,346.586625016633,359.371748214713,704.903123830295,954.382429309289,598.810068183384,530.344357043066,634.020728005971,326.367077287294,450.147485600725,276.194521933306,880.508338567227,701.709083339739,283.776996491011
"1294","rna-XM_069263080.1","NC_091136.1","LOC138319974","XM_022467836.1","LOC111124711","histone H1.0-like","GO:0003677;GO:0005634;GO:0005694;GO:0032991;GO:0051276;GO:0065003",69.0599773092424,0.473117030174015,0.337741975366316,1.4008238971803,0.161266740657618,0.553977836588695,41.101202433836,43.5959425489826,64.7520888192694,39.2516302712062,48.1507479315402,96.0324919105515,112.801241766412,77.1277278206028,33.3076254442905,22.2600986472725,73.6237874038595,51.3265772728615,124.015885772428,62.1255209992428,80.3954090678379,101.23798872948,20.5975575679076,152.984074268437,52.6281812504804,83.8837662583491
"731","rna-XM_069256789.1","NC_091135.1","LOC138315630","XM_022488765.1","LOC111137332","cleavage and polyadenylation specificity factor subunit 5-like","GO:0003729;GO:0005654;GO:0006397;GO:0032991",149.672293544743,0.562576893740204,0.403028282914159,1.3958744772759,0.162752297643323,0.554354363339717,0,73.9809934164553,180.725979241841,100.411147205411,123.988175923716,143.088412946722,131.239906285921,139.610950358813,132.353985318102,182.718309729695,130.886733162417,177.606251515616,249.040030778778,165.951734176059,134.949436649585,175.358659049278,173.206734093768,219.277173118093,135.956134897074,223.095123027524
"1761","rna-XM_069268123.1","NC_091138.1","LOC138323478","XM_022457466.1","LOC111118145","nucleoside diphosphate kinase homolog 5-like","GO:0000003;GO:0009058;GO:0016301;GO:0030154;GO:0034641;GO:0044281",311.215905081498,-0.250276446293001,0.179272353201384,-1.3960682828314,0.162693933835591,0.554354363339717,369.910821904524,291.960706161368,367.250653004811,314.013042169649,223.900977881662,441.749462788537,295.018632312154,293.866406000018,532.045490649587,251.353613892118,226.324976093346,231.376951515757,234.924401503868,232.332427846483,246.928756422645,226.881564027675,404.461130424366,307.667971584301,273.666542502498,458.68357294459
"3016","rna-XM_069283861.1","NC_091144.1","LOC138334982","XM_022483068.1","LOC111134216","eukaryotic translation initiation factor 3 subunit A-like","GO:0005737;GO:0032991",205.79511924732,0.420130602591452,0.300512474815118,1.39804712882527,0.162098915150639,0.554354363339717,167.927769943958,301.208330338425,85.0475196432195,62.0723455451632,308.164786761857,85.4689178003908,210.417700987345,185.497066910311,143.748699285885,212.398441259392,185.42287198009,348.694842425154,322.642954855097,150.633112559808,103.365525944363,310.94525109769,153.545429142584,291.519652633744,208.758452293572,278.42271353835
"112","rna-XM_069246305.1","NC_091146.1","LOC138305995","XM_022455704.1",NA,NA,NA,187.083797579978,1.99324600597406,1.43054418637194,1.39334808736611,0.16351455575979,0.554990772318245,0,95.1184201068711,0,0,66.2072784058678,309.224623951976,0,0,199.845752665743,80.6928575963627,267.227080206601,716.127959092782,49.4047024621868,46.8068993829911,274.684314315113,20.7899441140897,0,743.672583249347,871.873536049625,0
"211","rna-XM_069248211.1","NC_091147.1","LOC138307451","XM_022440173.1",NA,NA,NA,208.283536585618,-0.327496605339191,0.235423185095007,-1.39109750472124,0.164195861459323,0.556095626134176,237.21265404671,162.493967682571,369.183551178521,398.90610298877,131.210788113447,184.382384468259,150.763198130108,204.046773601342,220.882147683189,258.773646774543,114.525891517115,153.979731818584,118.974589602817,171.908975915713,259.370903064096,199.764245617993,306.154605668444,130.036463128172,230.686861147939,162.413249564038
"1707","rna-XM_069267751.1","NC_091138.1","LOC138323277","XM_022459106.1","LOC111119195","heterogeneous nuclear ribonucleoprotein D-like","GO:0003674",5274.06747147509,0.150952413757932,0.108813643639836,1.38725631004115,0.165363620324223,0.558266569310895,4404.87458083768,5481.19895865845,4249.47663490041,5892.30868373572,3329.624219466,4875.5696142987,5006.63973070919,5780.67438513658,5157.42284511066,5806.1757304969,4992.78350875803,6928.27322426054,4539.18307111765,6335.95210738853,5096.49468197901,4928.12066565292,6121.21960813543,4940.53568734681,6646.93929193568,4967.88219957691
"2050","rna-XM_069271023.1","NC_091139.1","LOC138325391","XM_022458705.1","LOC111118971","AP-1 complex subunit mu-1","GO:0005737;GO:0016192;GO:0032991",198.375128937553,0.58336391749717,0.422783005944982,1.3798187469557,0.167642459001089,0.563494975093983,0,211.374266904158,146.900261201925,157.006521084825,203.436910010757,184.382384468259,202.825309714606,141.563551063132,111.317590300655,229.093515244846,325.8534294356,281.888821212858,300.461251708809,149.782078025572,249.80002103221,275.692737165103,172.270481477045,291.519652633744,184.198634376681,148.135161690276
"1732","rna-XM_069267968.1","NC_091134.1","LOC138323381","XM_022432415.1",NA,NA,NA,346.573618508265,0.258764810530294,0.187815939643177,1.37775745243939,0.168278186471169,0.56502428669052,379.305382460829,270.823279470952,199.088511892082,364.218615772355,417.707738306111,290.018125569866,393.719718857764,322.179116212645,375.149044477798,143.763137096968,422.655075836971,380.468437879783,374.064175785128,251.05518759968,535.012305582397,309.137429870378,288.365805950706,442.803903854754,460.496585941704,311.440791746424
